"","subject","trigger","prime.x","list.x","target","stemid","correct_response","target.resp","target.acc","target.rt","target.rt.trm.err","relatedness","w_word","stem","affix","whl_word_len","afx_len","stem_len","transp","afx_onset","stem_frq","stem_logfrq","whl_word_freq","whl_word_logfrq","rel_frq","prime.y","afx_frq","med_splt","r1_splt","r1.5_splt","list.y","new.rt","log.rt","inverse.rt"
"4148",28,148,"acidify","List2","racket",48,6,5,0,408,NA,"unrelated","racketeer","racket","eer",9,3,6,"transparent","vowel",11.7201,1.104490526,0.0594928,0.02509801,44.0070938689126,"racketeer","low","high","high","high","B",591.400743331876,6.38249386431964,0.00169090081687441
"4149",28,149,"frontier","List2","musket",49,6,6,1,742,742,"unrelated","musketeer","musket","eer",9,3,6,"transparent","vowel",0.65442,0.218645772,0,0,218645772,"musketeer","low","high","high","high","B",742,6.60934924316738,0.00134770889487871
"4150",28,150,"humidify","List2","cloth",50,6,6,1,405,405,"unrelated","clothier","cloth","ier",8,3,5,"transparent","vowel",47.2967,1.683917457,0,0,1683917457,"clothier","low","high","high","high","B",405,6.00388706710654,0.00246913580246914
"4151",28,151,"imply","List1","wit",51,6,6,1,667,667,"unrelated","witness","wit","ness",7,4,3,"opaque","consonant",11.0062,1.079405574,23.7376,1.393357563,0.774679524,"witness","high","low","low","low","A",667,6.50279004591562,0.00149925037481259
"4152",28,152,"witness","List2","imp",52,6,6,1,490,490,"unrelated","imply","imp","ly",5,2,3,"opaque","consonant",1.01138,0.303494127,12.1365,1.11847967,0.271345233059672,"imply","high","low","low","low","B",490,6.19440539110467,0.00204081632653061
"4153",28,153,"flower","List1","list",53,6,5,0,667,NA,"unrelated","listen","list","en",6,2,4,"opaque","vowel",74.6634,1.878885853,75.4368,1.883302497,0.99765484,"listen","high","low","low","low","A",591.400743331876,6.38249386431964,0.00169090081687441
"4154",28,154,"traitor","List1","past",54,6,6,1,540,540,"unrelated","pastor","past","or",6,2,4,"opaque","vowel",273.786,2.438994602,3.62906,0.66549281,3.66494507782143,"pastor","high","high","high","high","A",540,6.29156913955832,0.00185185185185185
"4155",28,155,"limber","List1","ban",55,6,6,1,386,386,"unrelated","banish","ban","ish",6,3,3,"opaque","vowel",13.6833,1.166823672,2.14174,0.497170241,2.346929831,"banish","high","low","high","high","A",386,5.95583736946483,0.00259067357512953
"4156",28,156,"hunger","List1","heath",56,6,6,1,762,762,"unrelated","heathen","heath","en",7,2,5,"opaque","vowel",13.6238,1.165060239,2.55819,0.551229135,2.113567957,"heathen","high","low","high","high","A",762,6.63594655568665,0.00131233595800525
"4157",28,157,"pollen","List1","mist",57,6,6,1,421,421,"unrelated","mister","mist","er",6,2,4,"opaque","vowel",13.8023,1.170329202,7.02015,0.904182491,1.294350656,"mister","high","low","high","low","A",421,6.04263283368238,0.00237529691211401
"4158",28,158,"vanish","List1","rapt",58,6,6,1,467,467,"unrelated","raptor","rapt","or",6,2,4,"opaque","vowel",2.14174,0.497170241,0,0,497170241,"raptor","high","high","high","high","A",467,6.1463292576689,0.00214132762312634
"4159",28,159,"listen","List2","flow",59,6,6,1,361,361,"unrelated","flower","flow","er",6,2,4,"opaque","vowel",41.9424,1.632886313,27.9616,1.461822551,1.11702088,"flower","high","low","high","low","B",361,5.88887795833288,0.00277008310249307
"4160",28,160,"pastor","List2","trait",60,6,5,0,512,NA,"unrelated","traitor","trait","or",7,2,5,"opaque","vowel",3.2721,0.63064141,6.18725,0.856562752,0.736246594649674,"traitor","high","low","low","low","B",591.400743331876,6.38249386431964,0.00169090081687441
"4161",28,161,"banish","List2","limb",61,6,6,1,748,748,"unrelated","limber","limb","er",6,2,4,"opaque","vowel",7.91254,0.950001492,0.773406,0.248808173,3.818208529,"limber","high","high","high","high","B",748,6.61740297797448,0.00133689839572193
"4162",28,162,"heathen","List2","hung",62,6,6,1,578,578,"unrelated","hunger","hung","er",6,2,4,"opaque","vowel",58.6004,1.775249174,25.2249,1.418713841,1.251308841,"hunger","high","low","high","low","B",578,6.35957386867238,0.00173010380622837
"4163",28,163,"mister","List2","poll",63,6,6,1,412,412,"unrelated","pollen","poll","en",6,2,4,"opaque","vowel",8.38848,0.972595285,5.88978,0.838205355,1.160330554,"pollen","high","low","high","low","B",412,6.02102334934953,0.00242718446601942
"4164",28,164,"raptor","List2","van",64,6,5,0,433,NA,"unrelated","vanish","van","ish",6,3,3,"opaque","vowel",56.3396,1.758454659,6.18725,0.856562752,2.052919827,"vanish","high","low","high","high","B",591.400743331876,6.38249386431964,0.00169090081687441
"4165",28,165,"weakness","List1","help",65,6,6,1,384,384,"unrelated","helpless","help","less",8,4,4,"transparent","consonant",375.221,2.575443033,19.3351,1.308246312,1.968622428,"helpless","high","low","high","high","A",384,5.95064255258773,0.00260416666666667
"4166",28,166,"greatly","List1","chief",66,6,6,1,485,485,"unrelated","chiefly","chief","ly",7,2,5,"transparent","consonant",105.54,2.027512692,11.3036,1.090032203,1.860048432,"chiefly","high","low","high","high","A",485,6.18414889093748,0.00206185567010309
"4167",28,167,"illness","List1","strong",67,6,6,1,361,361,"unrelated","strongly","strong","ly",8,2,6,"transparent","consonant",167.948,2.227753055,42.3588,1.637077254,1.360811195,"strongly","high","low","high","low","A",361,5.88887795833288,0.00277008310249307
"4168",28,168,"calmness","List1","deaf",68,6,6,1,394,394,"unrelated","deafness","deaf","ness",8,4,4,"transparent","consonant",9.51884,1.021967849,2.08225,0.488867861,2.090478693,"deafness","high","low","high","high","A",394,5.97635090929793,0.00253807106598985
"4169",28,169,"deathlike","List1","dead",69,6,6,1,476,476,"unrelated","deadly","dead","ly",6,2,4,"transparent","consonant",190.079,2.28121296,13.6833,1.166823672,1.95506228814746,"deadly","high","low","high","high","A",476,6.16541785423142,0.00210084033613445
"4170",28,170,"waiflike","List1","sick",70,6,6,1,475,475,"unrelated","sickness","sick","ness",8,4,4,"transparent","consonant",70.6179,1.855021582,16.4795,1.242529006,1.492940263,"sickness","high","low","high","low","A",475,6.16331480403464,0.00210526315789474
"4171",28,171,"highly","List1","worth",71,6,6,1,573,573,"unrelated","worthless","worth","less",9,4,5,"transparent","consonant",99.1149,2.000498718,5.17587,0.790698146,2.530040984,"worthless","high","high","high","high","A",573,6.35088571671474,0.00174520069808028
"4172",28,172,"stainless","List1","thank",72,6,6,1,575,575,"unrelated","thankless","thank","less",9,4,5,"transparent","consonant",69.4875,1.848112108,0.65442,0.218645772,8.452539844,"thankless","high","high","high","high","A",575,6.35437004079735,0.00173913043478261
"4173",28,173,"warlike","List1","tooth",73,6,6,1,391,391,"unrelated","toothless","tooth","less",9,NA,5,"transparent","consonant",13.5643,1.163289616,1.84428,0.453972347,2.562468003,"toothless","high","high","high","high","A",391,5.96870755998537,0.00255754475703325
"4174",28,174,"helpless","List2","weak",74,6,6,1,442,442,"unrelated","weakness","weak","ness",8,4,4,"transparent","consonant",47.9512,1.689763343,21.8338,1.358578193,1.243773344,"weakness","high","low","high","low","B",442,6.0913098820777,0.00226244343891403
"4175",28,175,"chiefly","List2","great",75,6,6,1,565,565,"unrelated","greatly","great","ly",7,2,5,"transparent","consonant",639.726,2.806672348,40.3361,1.616329499,1.736448136,"greatly","high","low","high","high","B",565,6.33682573114644,0.00176991150442478
"4176",28,176,"strongly","List2","ill",76,6,6,1,465,465,"unrelated","illness","ill","ness",7,4,3,"transparent","consonant",56.5181,1.759804532,35.3982,1.561079907,1.127299457,"illness","high","low","high","low","B",465,6.14203740558736,0.0021505376344086
"4177",28,177,"deafness","List2","calm",77,6,6,1,1056,1056,"unrelated","calmness","calm","ness",8,4,4,"transparent","consonant",41.288,1.626217146,1.01138,0.303494127,5.358315025,"calmness","high","high","high","high","B",1056,6.96224346426621,0.000946969696969697
"4178",28,178,"deadly","List2","death",78,6,6,1,425,425,"unrelated","deathlike","death","like",9,4,5,"transparent","consonant",233.152,2.369497872,0,0,2369497872,"deathlike","high","high","high","high","B",425,6.05208916892442,0.00235294117647059
"4179",28,179,"sickness","List2","waif",79,6,5,0,671,NA,"unrelated","waiflike","waif","like",8,4,4,"transparent","consonant",0.773406,0.248808173,0,0,248808173,"waiflike","high","high","high","high","B",591.400743331876,6.38249386431964,0.00169090081687441
"4180",28,180,"worthless","List2","high",80,6,6,1,447,447,"unrelated","highly","high","ly",6,2,4,"transparent","consonant",369.866,2.56921702,93.8796,1.977172845,1.2994397658241,"highly","high","low","high","low","B",447,6.10255859461357,0.00223713646532438
"4181",28,181,"thankless","List2","stain",81,6,6,1,429,429,"unrelated","stainless","stain","less",9,4,5,"transparent","consonant",7.3771,0.9230937,2.37971,0.528879437,1.7453764197957,"stainless","high","low","high","high","B",429,6.06145691892802,0.00233100233100233
"4182",28,182,"toothless","List2","war",82,6,6,1,421,421,"unrelated","warlike","war","like",7,4,3,"transparent","consonant",340.12,2.532907183,1.6063,0.416024404,6.088362011,"warlike","high","high","high","high","B",421,6.04263283368238,0.00237529691211401
"4183",28,183,"drawer","List1","tract",83,6,5,0,458,NA,"unrelated","tractor","tract","or",7,2,5,"transparent","vowel",3.45058,0.648416612,7.25812,0.916881189,0.707198074,"tractor","high","low","low","low","A",591.400743331876,6.38249386431964,0.00169090081687441
"4184",28,184,"greenish","List1","sculpt",84,6,6,1,405,405,"unrelated","sculptor","sculpt","or",8,2,6,"transparent","vowel",0,0,3.62906,0.66549281,0,"sculptor","high","low","low","low","A",405,6.00388706710654,0.00246913580246914
"4185",28,185,"bookish","List1","self",85,6,6,1,611,611,"unrelated","selfish","self","ish",7,3,4,"transparent","vowel",38.9083,1.601063228,12.196,1.120442307,1.428956419,"selfish","high","low","high","low","A",611,6.4150969591716,0.0016366612111293
"4186",28,186,"drunken","List1","fresh",86,6,6,1,474,474,"unrelated","freshen","fresh","en",7,2,5,"transparent","vowel",73.8305,1.874078647,0.475942,0.169069291,11.084677914,"freshen","high","high","high","high","A",474,6.16120732169508,0.00210970464135021
"4187",28,187,"foolish","List1","debt",87,6,6,1,640,640,"unrelated","debtor","debt","or",6,2,4,"transparent","vowel",26.1768,1.434198318,0.951884,0.290454004,4.937781175,"debtor","high","high","high","high","A",640,6.46146817635372,0.0015625
"4188",28,188,"freakish","List1","pray",88,6,6,1,691,691,"unrelated","prayer","pray","er",6,2,4,"transparent","vowel",15.1707,1.20872882,20.5845,1.334141993,0.90599713181654,"prayer","high","low","low","low","A",691,6.53813982376767,0.00144717800289436
"4189",28,189,"flaxen","List1","profess",89,6,6,1,542,542,"unrelated","professor","profess","or",9,2,7,"transparent","vowel",0.951884,0.290454004,74.9609,1.880590102,0.154448332,"professor","high","low","low","low","A",542,6.29526600143965,0.0018450184501845
"4190",28,190,"hunter","List1","soft",90,6,6,1,480,480,"unrelated","soften","soft","en",6,2,4,"transparent","vowel",81.0886,1.914282849,4.04551,0.702905071,2.723387446,"soften","high","high","high","high","A",480,6.17378610390194,0.00208333333333333
"4191",28,191,"sailor","List1","fast",91,6,6,1,404,404,"unrelated","fasten","fast","en",6,2,4,"transparent","vowel",102.982,2.016958166,2.85565,0.586097604,3.441334939,"fasten","high","high","high","high","A",404,6.00141487796115,0.00247524752475248
"4192",28,192,"tractor","List2","draw",92,6,6,1,477,477,"unrelated","drawer","draw","er",6,2,4,"transparent","vowel",58.7194,1.776115436,16.0036,1.23054088,1.44336158466888,"drawer","high","low","high","low","B",477,6.16751649088834,0.00209643605870021
"4193",28,193,"sculptor","List2","green",93,6,6,1,426,426,"unrelated","greenish","green","ish",8,3,5,"transparent","vowel",154.027,2.190407343,2.73667,0.572484745,3.826140973,"greenish","high","high","high","high","B",426,6.05443934626937,0.00234741784037559
"4194",28,194,"selfish","List2","book",94,6,6,1,469,469,"unrelated","bookish","book","ish",7,3,4,"transparent","vowel",252.249,2.403547739,1.6063,0.416024404,5.777420051,"bookish","high","high","high","high","B",469,6.15060276844628,0.00213219616204691
"4195",28,195,"freshen","List2","drunk",95,6,6,1,405,405,"unrelated","drunken","drunk","en",7,2,5,"transparent","vowel",38.4918,1.596506929,8.21,0.96425963,1.65568160034276,"drunken","high","low","high","high","B",405,6.00388706710654,0.00246913580246914
"4196",28,196,"debtor","List2","fool",96,6,6,1,437,437,"unrelated","foolish","fool","ish",7,3,4,"transparent","vowel",37.4804,1.585239578,20.525,1.33294316,1.18927770094167,"foolish","high","low","high","low","B",437,6.07993319509559,0.0022883295194508
"4197",28,197,"prayer","List2","freak",97,6,6,1,410,410,"unrelated","freakish","freak","ish",8,3,5,"transparent","vowel",5.35435,0.803071132,0.713913,0.233988773,3.432092567,"freakish","high","high","high","high","B",410,6.01615715969835,0.0024390243902439
"4198",28,198,"professor","List2","flax",98,6,6,1,490,490,"unrelated","flaxen","flax","en",6,2,4,"transparent","vowel",2.20123,0.505316878,0.118986,0.048824653,10.349625376,"flaxen","high","high","high","high","B",490,6.19440539110467,0.00204081632653061
"4199",28,199,"soften","List2","hunt",99,6,6,1,443,443,"unrelated","hunter","hunt","er",6,2,4,"transparent","vowel",22.9642,1.379562935,11.8391,1.108534581,1.244492465,"hunter","high","low","high","low","B",443,6.09356977004514,0.00225733634311512
"4200",28,200,"fasten","List2","sail",100,6,6,1,455,455,"unrelated","sailor","sail","or",6,2,4,"transparent","vowel",8.21,0.96425963,5.88978,0.838205355,1.15038590853385,"sailor","high","low","high","low","B",455,6.12029741895095,0.0021978021978022
"4201",29,1,"breadth","List2","bread",1,6,6,1,750,750,"related","breadth","bread","th",7,2,5,"opaque","consonant",76.9836,1.89200328,4.40246,0.73259156,2.58261681,"breadth","low","high","high","high","A",750,6.62007320653036,0.00133333333333333
"4202",29,2,"hearth","List2","hear",2,6,6,1,877,877,"related","hearth","hear","th",6,2,4,"opaque","consonant",183.476,2.265939873,4.64044,0.751312984,3.01597326,"hearth","low","high","high","high","A",877,6.77650699237218,0.00114025085518814
"4203",29,3,"youth","List2","you",3,6,6,1,451,451,"related","youth","you","th",5,2,3,"opaque","consonant",6334.67,3.801792548,63.4788,1.809416946,2.101114701,"youth","low","low","high","high","A",451,6.11146733950268,0.00221729490022173
"4204",29,4,"kindling","List1","kind",4,6,6,1,569,569,"related","kindling","kind","ling",8,4,4,"opaque","consonant",409.846,2.613679063,0.951884,0.290454004,8.998598807,"kindling","low","high","high","high","B",569,6.34388043412633,0.00175746924428822
"4205",29,5,"dumpling","List1","dump",5,6,6,1,650,650,"related","dumpling","dump","ling",8,4,4,"opaque","consonant",7.67457,0.938247956,0.356957,0.132566086,7.077586563,"dumpling","low","high","high","high","B",650,6.47697236288968,0.00153846153846154
"4206",29,6,"random","List1","ran",6,6,6,1,707,707,"related","random","ran","dom",6,3,3,"opaque","consonant",116.606,2.070429479,18.2643,1.284753233,1.61153864,"random","low","low","high","high","B",707,6.56103066589657,0.00141442715700141
"4207",29,7,"dearth","List1","dear",7,6,6,1,729,729,"related","dearth","dear","th",6,2,4,"opaque","consonant",119.58,2.08127528,0.951884,0.290454004,7.16559332690214,"dearth","low","high","high","high","B",729,6.59167373200866,0.00137174211248285
"4208",29,8,"career","List2","car",8,6,6,1,474,474,"related","career","car","eer",6,3,3,"opaque","vowel",274.916,2.440776885,57.1725,1.764717728,1.383097617,"career","low","low","high","low","A",474,6.16120732169508,0.00210970464135021
"4209",29,9,"ratify","List2","rat",9,6,6,1,753,753,"related","ratify","rat","ify",6,3,3,"opaque","vowel",8.68594,0.986141774,0.713913,0.233988773,4.214483273,"ratify","low","high","high","high","A",753,6.62406522779989,0.00132802124833997
"4210",29,10,"factory","List2","fact",10,6,6,1,1051,1051,"related","factory","fact","ory",7,3,4,"opaque","vowel",448.635,2.65286011,39.2652,1.604929861,1.65294457584216,"factory","low","low","high","high","A",1051,6.95749737087695,0.000951474785918173
"4211",29,11,"pillory","List2","pill",11,6,6,1,487,487,"related","pillory","pill","ory",7,3,4,"opaque","vowel",13.8023,1.170329202,0.416449,0.151200942,7.740224226,"pillory","low","high","high","high","A",487,6.18826412308259,0.00205338809034908
"4212",29,12,"hickory","List1","hick",12,6,6,1,1214,NA,"related","hickory","hick","ory",7,3,4,"opaque","vowel",1.24935,0.352057037,1.13036,0.328452999,1.071864276,"hickory","low","low","high","low","B",591.400743331876,6.38249386431964,0.00169090081687441
"4213",29,13,"auditory","List1","audit",13,6,6,1,887,887,"related","auditory","audit","ory",8,3,5,"opaque","vowel",1.6063,0.416024404,0.356957,0.132566086,3.138241562,"auditory","low","high","high","high","B",887,6.78784498230958,0.00112739571589628
"4214",29,14,"testify","List1","test",14,6,6,1,552,552,"related","testify","test","ify",7,3,4,"opaque","vowel",79.4228,1.905379189,5.23536,0.794861533,2.397120891,"testify","low","high","high","high","B",552,6.31354804627709,0.00181159420289855
"4215",29,15,"seedling","List2","seed",15,6,6,1,528,528,"related","seedling","seed","ling",8,4,4,"transparent","consonant",28.616,1.471526401,0.594928,0.202741082,7.258155965,"seedling","low","high","high","high","A",528,6.26909628370626,0.00189393939393939
"4216",29,16,"warmth","List2","warm",16,6,6,1,603,603,"related","warmth","warm","th",6,2,4,"transparent","consonant",94.177,1.978532012,24.987,1.414756146,1.398496848,"warmth","low","low","high","low","A",603,6.40191719672719,0.00165837479270315
"4217",29,17,"fourth","List2","four",17,6,6,1,542,542,"related","fourth","four","th",6,2,4,"transparent","consonant",319.714,2.506117918,45.274,1.665337042,1.504871298,"fourth","low","low","high","high","A",542,6.29526600143965,0.0018450184501845
"4218",29,18,"boyhood","List2","boy",18,6,6,1,760,760,"related","boyhood","boy","hood",7,4,3,"transparent","consonant",223.871,2.351933451,4.52145,0.742053144,3.16949462,"boyhood","low","high","high","high","A",760,6.63331843328038,0.00131578947368421
"4219",29,19,"eleventh","List2","eleven",19,6,6,1,492,492,"related","eleventh","eleven","th",8,2,6,"transparent","consonant",40.0386,1.613192537,4.69993,0.755869522,2.134220904,"eleventh","low","low","high","high","A",492,6.19847871649231,0.00203252032520325
"4220",29,20,"sixth","List2","six",20,6,6,1,581,581,"related","sixth","six","th",5,2,3,"transparent","consonant",203.227,2.310113158,16.063,1.232055391,1.875007547,"sixth","low","low","high","high","A",581,6.36475075685191,0.00172117039586919
"4221",29,21,"duckling","List2","duck",21,6,6,1,523,523,"related","duckling","duck","ling",8,4,4,"transparent","consonant",9.8758,1.036461213,0.297464,0.113095317,9.164492672,"duckling","low","high","high","high","A",523,6.25958146406492,0.00191204588910134
"4222",29,22,"stardom","List2","star",22,6,6,1,883,883,"related","stardom","star","dom",7,3,4,"transparent","consonant",54.6738,1.745650865,1.13036,0.328452999,5.314766085,"stardom","low","high","high","high","A",883,6.78332520060396,0.00113250283125708
"4223",29,23,"manhood","List2","man",23,6,6,1,458,458,"related","manhood","man","hood",7,4,3,"transparent","consonant",1024.11,3.01077047,6.06826,0.849312516,3.5449500740138,"manhood","low","high","high","high","A",458,6.12686918411419,0.00218340611353712
"4224",29,24,"boredom","List1","bore",24,6,5,0,722,NA,"related","boredom","bore","dom",7,3,4,"transparent","consonant",28.497,1.469777848,15.2301,1.210321196,1.214370079,"boredom","low","low","high","low","B",591.400743331876,6.38249386431964,0.00169090081687441
"4225",29,25,"tenth","List1","ten",25,6,6,1,566,566,"related","tenth","ten","th",5,2,3,"transparent","consonant",219.647,2.343698027,10.5302,1.061836841,2.207211065,"tenth","low","low","high","high","B",566,6.33859407820318,0.00176678445229682
"4226",29,26,"freedom","List1","free",26,6,6,1,434,434,"related","freedom","free","dom",7,3,4,"transparent","consonant",209.652,2.323565587,101.673,2.011456252,1.155165857,"freedom","low","low","high","low","B",434,6.07304453410041,0.00230414746543779
"4227",29,27,"kingdom","List1","king",27,6,5,0,599,NA,"related","kingdom","king","dom",7,3,4,"transparent","consonant",91.7378,1.967256789,28.973,1.476730214,1.332170744,"kingdom","low","low","high","low","B",591.400743331876,6.38249386431964,0.00169090081687441
"4228",29,28,"sapling","List1","sap",28,6,5,0,459,NA,"related","sapling","sap","ling",7,4,3,"transparent","consonant",2.79616,0.579344509,0.713913,0.233988773,2.475950017,"sapling","low","high","high","high","B",591.400743331876,6.38249386431964,0.00169090081687441
"4229",29,29,"earthling","List1","earth",29,6,6,1,525,525,"related","earthling","earth","ling",9,4,5,"transparent","consonant",161.999,2.21218494,0.237971,0.092710471,23.861219690479,"earthling","low","high","high","high","B",525,6.26339826259162,0.0019047619047619
"4230",29,30,"growth","List1","grow",30,6,6,1,524,524,"related","growth","grow","th",6,2,4,"transparent","consonant",95.4264,1.984195953,121.841,2.089343343,0.949674432,"growth","low","low","low","low","B",524,6.26149168432104,0.00190839694656489
"4231",29,31,"serfdom","List1","serf",31,6,6,1,1032,1032,"related","serfdom","serf","dom",7,3,4,"transparent","consonant",0.356957,0.132566086,0.237971,0.092710471,1.429893335,"serfdom","low","low","high","low","B",1032,6.93925394604151,0.000968992248062015
"4232",29,32,"health","List1","heal",32,6,6,1,535,535,"related","health","heal","th",6,2,4,"transparent","consonant",4.75942,0.76037875,130.587,2.119212986,0.35880242083473,"health","low","low","low","low","B",535,6.28226674689601,0.00186915887850467
"4233",29,33,"cashier","List2","cash",33,6,6,1,701,701,"related","cashier","cash","ier",7,3,4,"transparent","vowel",54.3169,1.742857834,2.20123,0.505316878,3.449039418,"cashier","low","high","high","high","A",701,6.55250788703459,0.0014265335235378
"4234",29,34,"solidify","List2","solid",34,6,6,1,828,828,"related","solidify","solid","ify",8,3,5,"transparent","vowel",46.5233,1.67690659,0.475942,0.169069291,9.91845751622358,"solidify","low","high","high","high","A",828,6.71901315438526,0.00120772946859903
"4235",29,35,"fortify","List2","fort",35,6,6,1,602,602,"related","fortify","fort","ify",7,3,4,"transparent","vowel",23.7971,1.394400893,1.18986,0.340416351,4.09616308,"fortify","low","high","high","high","A",602,6.40025744530882,0.00166112956810631
"4236",29,36,"profiteer","List2","profit",36,6,6,1,627,627,"related","profiteer","profit","eer",9,3,6,"transparent","vowel",36.945,1.579154557,0.118986,0.048824653,32.343384492,"profiteer","low","high","high","high","A",627,6.44094654063292,0.00159489633173844
"4237",29,37,"directory","List2","direct",37,6,6,1,693,693,"related","directory","direct","ory",9,3,6,"transparent","vowel",94.2365,1.978803426,3.98601,0.697753145,2.835964893,"directory","low","high","high","high","A",693,6.5410299991899,0.00144300144300144
"4238",29,38,"armory","List2","arm",38,6,6,1,597,597,"related","armory","arm","ory",6,3,3,"transparent","vowel",111.132,2.049729568,0,0,2049729568,"armory","low","high","high","high","A",597,6.3919171133926,0.0016750418760469
"4239",29,39,"acidify","List2","acid",39,6,6,1,570,570,"related","acidify","acid","ify",7,3,4,"transparent","vowel",21.8933,1.359708399,0,0,1359708399,"acidify","low","high","high","high","A",570,6.3456363608286,0.00175438596491228
"4240",29,40,"frontier","List2","front",40,6,6,1,507,507,"related","frontier","front","ier",8,3,5,"transparent","vowel",263.077,2.421730578,13.0884,1.148861674,2.107939216,"frontier","low","low","high","high","A",507,6.22851100359118,0.0019723865877712
"4241",29,41,"humidify","List2","humid",41,6,6,1,573,573,"related","humidify","humid","ify",8,3,5,"transparent","vowel",3.03413,0.605749889,0.237971,0.092710471,6.533780661,"humidify","low","high","high","high","A",573,6.35088571671474,0.00174520069808028
"4242",29,42,"classify","List1","class",42,6,6,1,413,413,"related","classify","class","ify",8,3,5,"transparent","vowel",203.287,2.310240731,1.6658,0.425827564,5.425296343,"classify","low","high","high","high","B",413,6.02344759296103,0.00242130750605327
"4243",29,43,"hotelier","List1","hotel",43,6,6,1,532,532,"related","hotelier","hotel","ier",8,3,5,"transparent","vowel",125.589,2.102395969,0.178478,0.071321479,29.47773895,"hotelier","low","high","high","high","B",532,6.27664348934164,0.0018796992481203
"4244",29,44,"marketeer","List1","market",44,6,6,1,488,488,"related","marketeer","market","eer",9,3,6,"transparent","vowel",132.55,2.125643892,0.178478,0.071321479,29.803698577,"marketeer","low","high","high","high","B",488,6.19031540585315,0.00204918032786885
"4245",29,45,"justify","List1","just",45,6,6,1,607,607,"related","justify","just","ify",7,3,4,"transparent","vowel",1236.44,3.09252415,16.42,1.241048151,2.49186475562312,"justify","low","high","high","high","B",607,6.4085287910595,0.00164744645799012
"4246",29,46,"courtier","List1","court",46,6,6,1,506,506,"related","courtier","court","ier",8,3,5,"transparent","vowel",128.088,2.110885872,1.6063,0.416024404,5.073947217,"courtier","low","high","high","high","B",506,6.22653666928747,0.00197628458498024
"4247",29,47,"nullify","List1","null",47,6,6,1,724,724,"related","nullify","null","ify",7,3,4,"transparent","vowel",0.356957,0.132566086,0.713913,0.233988773,0.566548915,"nullify","low","low","low","low","B",724,6.58479139238572,0.00138121546961326
"4248",29,48,"racketeer","List1","racket",48,6,6,1,728,728,"related","racketeer","racket","eer",9,3,6,"transparent","vowel",11.7201,1.104490526,0.0594928,0.02509801,44.0070938689126,"racketeer","low","high","high","high","B",728,6.59030104819669,0.00137362637362637
"4249",29,49,"musketeer","List1","musket",49,6,5,0,818,NA,"related","musketeer","musket","eer",9,3,6,"transparent","vowel",0.65442,0.218645772,0,0,218645772,"musketeer","low","high","high","high","B",591.400743331876,6.38249386431964,0.00169090081687441
"4250",29,50,"clothier","List1","cloth",50,6,6,1,953,953,"related","clothier","cloth","ier",8,3,5,"transparent","vowel",47.2967,1.683917457,0,0,1683917457,"clothier","low","high","high","high","B",953,6.8596149036542,0.00104931794333683
"4251",29,51,"witness","List2","wit",51,6,6,1,990,990,"related","witness","wit","ness",7,4,3,"opaque","consonant",11.0062,1.079405574,23.7376,1.393357563,0.774679524,"witness","high","low","low","low","A",990,6.89770494312864,0.00101010101010101
"4252",29,52,"imply","List1","imp",52,6,5,0,529,NA,"related","imply","imp","ly",5,2,3,"opaque","consonant",1.01138,0.303494127,12.1365,1.11847967,0.271345233059672,"imply","high","low","low","low","B",591.400743331876,6.38249386431964,0.00169090081687441
"4253",29,53,"listen","List2","list",53,6,6,1,861,861,"related","listen","list","en",6,2,4,"opaque","vowel",74.6634,1.878885853,75.4368,1.883302497,0.99765484,"listen","high","low","low","low","A",861,6.75809450442773,0.00116144018583043
"4254",29,54,"pastor","List2","past",54,6,6,1,558,558,"related","pastor","past","or",6,2,4,"opaque","vowel",273.786,2.438994602,3.62906,0.66549281,3.66494507782143,"pastor","high","high","high","high","A",558,6.32435896238131,0.0017921146953405
"4255",29,55,"banish","List2","ban",55,6,6,1,727,727,"related","banish","ban","ish",6,3,3,"opaque","vowel",13.6833,1.166823672,2.14174,0.497170241,2.346929831,"banish","high","low","high","high","A",727,6.58892647753352,0.00137551581843191
"4256",29,56,"heathen","List2","heath",56,6,6,1,868,868,"related","heathen","heath","en",7,2,5,"opaque","vowel",13.6238,1.165060239,2.55819,0.551229135,2.113567957,"heathen","high","low","high","high","A",868,6.76619171466035,0.00115207373271889
"4257",29,57,"mister","List2","mist",57,6,5,0,552,NA,"related","mister","mist","er",6,2,4,"opaque","vowel",13.8023,1.170329202,7.02015,0.904182491,1.294350656,"mister","high","low","high","low","A",591.400743331876,6.38249386431964,0.00169090081687441
"4258",29,58,"raptor","List2","rapt",58,6,5,0,576,NA,"related","raptor","rapt","or",6,2,4,"opaque","vowel",2.14174,0.497170241,0,0,497170241,"raptor","high","high","high","high","A",591.400743331876,6.38249386431964,0.00169090081687441
"4259",29,59,"flower","List1","flow",59,6,6,1,568,568,"related","flower","flow","er",6,2,4,"opaque","vowel",41.9424,1.632886313,27.9616,1.461822551,1.11702088,"flower","high","low","high","low","B",568,6.34212141872115,0.00176056338028169
"4260",29,60,"traitor","List1","trait",60,6,6,1,519,519,"related","traitor","trait","or",7,2,5,"opaque","vowel",3.2721,0.63064141,6.18725,0.856562752,0.736246594649674,"traitor","high","low","low","low","B",519,6.25190388316589,0.00192678227360308
